customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0934,Michelle,Moyer,christine64@example.net,957-758-6386x1347,2023-07-16,South Richardbury,Iowa,India,46-60
CUST0935,Melanie,Smith,wlee@example.org,(469)740-7845x50357,2023-03-17,Lake Robert,Rhode Island,India,60+
CUST0936,Cynthia,Webb,smithjessica@example.com,814.262.1376,2025-07-02,New Ericaport,New Jersey,India,26-35
CUST0937,Denise,Chavez,ygriffin@example.com,(247)823-4938x1833,2023-04-04,Tannerton,Maryland,India,60+
CUST0938,Melissa,Bailey,aliciashaw@example.com,(825)895-2552,2025-03-06,South Michelle,Texas,India,46-60
CUST0939,Melissa,Clay,davismonique@example.com,358-219-5752x9561,2025-01-14,Chadfort,Alaska,India,18-25
CUST0940,William,Good,smiranda@example.net,435.761.4747x995,2025-03-11,Goodmanside,Maryland,India,26-35
CUST0941,Mark,Simmons,lturner@example.com,001-542-276-9910x015,2023-10-20,Port Michelle,Delaware,India,36-45
CUST0942,Aaron,Dunlap,carol79@example.com,(906)263-9078,2025-02-21,West Kenneth,Colorado,India,36-45
CUST0943,Edward,Stewart,jesus68@example.com,001-844-333-5924x3237,2025-01-12,East Stephanieburgh,Delaware,India,36-45
CUST0944,Penny,Reed,jasonsmith@example.com,001-873-343-5271x123,2024-10-27,East Hollyburgh,Maryland,India,46-60
CUST0945,Louis,Jackson,jkennedy@example.com,745-712-9294,2023-03-10,New Debramouth,Minnesota,India,36-45
CUST0946,Jake,Jacobs,rmoore@example.net,488.489.1537,2025-07-03,Simonton,Florida,India,26-35
CUST0947,Diana,Lopez,brianrodriguez@example.net,758.368.5481x709,2023-06-22,North Brenda,Hawaii,India,26-35
CUST0948,Christopher,Miller,rebecca44@example.com,001-936-956-6645x253,2024-10-07,New Oscar,Wyoming,India,60+
CUST0949,Shannon,Bond,burnsmichael@example.com,(977)984-6785x0457,2024-04-17,New Keith,Rhode Island,India,36-45
CUST0950,Sarah,Hunt,gregorylopez@example.org,268.547.1702x3168,2023-02-12,Johnsonfurt,Illinois,India,36-45
CUST0951,Patrick,Frank,christinagonzalez@example.com,(606)911-5817x1350,2024-10-06,Youngmouth,Mississippi,India,60+
CUST0952,Thomas,Coleman,gravesmichael@example.net,+1-804-225-2858x0993,2024-05-21,Taylormouth,Wyoming,India,60+
CUST0953,Jessica,Jones,jamesbrown@example.net,898.800.0589,2025-10-06,Emilyburgh,Illinois,India,26-35
CUST0954,Melanie,Rios,moralesbrian@example.org,704-966-8230x00928,2024-06-27,Kristinville,Montana,India,36-45
CUST0955,Michael,Jones,ortizpatrick@example.org,887-462-4704x009,2025-05-19,Port Austintown,Louisiana,India,46-60
CUST0956,Peggy,Bell,achandler@example.com,877-977-8023,2024-04-20,Annafort,Pennsylvania,India,46-60
CUST0957,Heather,Ball,megan51@example.com,4605101241,2025-05-22,Port Jenniferchester,Maryland,India,60+
CUST0958,Jessica,Barrera,matthew98@example.com,645-895-6722x3185,2023-08-31,Brownbury,Vermont,India,26-35
CUST0959,Austin,Smith,jerryduncan@example.org,+1-764-375-3476,2024-11-11,Torresfurt,California,India,26-35
CUST0960,Robert,Watts,donovanmatthew@example.org,001-742-669-1180x783,2025-06-24,East Lisamouth,Virginia,India,26-35
CUST0961,Jeffrey,Wilson,richardhernandez@example.com,001-781-995-3064x49023,2025-02-09,North Anthonymouth,Montana,India,26-35
CUST0962,Marvin,Campbell,gonzalezdanielle@example.org,288.327.8924,2023-05-18,South Omar,Nebraska,India,36-45
CUST0963,Maria,Bautista,pateljuan@example.net,+1-699-791-4120x545,2024-02-07,West Christine,Montana,India,60+
CUST0964,Amanda,Phillips,troymay@example.org,406-805-4547x32262,2024-02-20,Gomezmouth,New Mexico,India,26-35
CUST0965,James,Berry,vmitchell@example.com,+1-904-374-4257x287,2024-01-28,East Claytonland,California,India,60+
CUST0966,Michelle,Keith,leblancmatthew@example.org,(793)606-4728,2023-08-09,Robertfurt,Oregon,India,36-45
CUST0967,Charles,Hawkins,garrett97@example.com,401.575.5234x38475,2025-02-03,Kingchester,North Carolina,India,60+
CUST0968,Jeffrey,Thompson,obond@example.net,596.740.5019x85020,2024-12-02,New Jillianstad,Kentucky,India,36-45
CUST0969,Joel,James,chavezjill@example.net,001-847-950-7035,2023-07-13,Taylorland,New Jersey,India,60+
CUST0970,Logan,Perkins,sklein@example.net,+1-444-859-8405,2024-10-11,New Christopher,Virginia,India,26-35
CUST0971,Jason,Sanchez,courtney57@example.net,001-674-744-9321x0583,2024-08-27,West Tracey,Oregon,India,26-35
CUST0972,Ryan,Roberts,laurenwalton@example.net,907-428-7369x2947,2025-11-08,Ericmouth,New Hampshire,India,46-60
CUST0973,Corey,Smith,mrowland@example.com,(792)886-7844,2025-09-26,East Heather,Indiana,India,60+
CUST0974,Mary,Koch,kathleen39@example.org,001-534-919-7046,2024-09-26,Port Nicholasfort,Georgia,India,36-45
CUST0975,Aaron,Johnson,jamescollins@example.org,(670)278-5528x84839,2023-05-05,Williamsborough,Nebraska,India,26-35
CUST0976,Chad,Brown,amber59@example.org,001-709-520-7423x605,2025-10-02,Harrisfort,Arkansas,India,36-45
CUST0977,Matthew,Garrett,wilsonsheila@example.com,(216)927-9116x744,2024-02-21,West Williefort,Kansas,India,60+
CUST0978,Phillip,Francis,gjames@example.com,+1-956-902-5912,2024-05-12,West James,Connecticut,India,36-45
CUST0979,Christina,Barker,johndean@example.net,+1-256-965-2159x4853,2024-04-12,Aaronport,Arizona,India,26-35
CUST0980,Linda,Mcbride,rachael05@example.com,(794)947-7739,2025-09-13,Everetttown,Tennessee,India,26-35
CUST0981,John,Dyer,andrewpatel@example.net,823.481.2749,2023-02-03,Susanside,Ohio,India,36-45
CUST0982,Lisa,Marks,hammondantonio@example.com,+1-868-700-7154,2025-02-04,Davisberg,New Jersey,India,36-45
CUST0983,Jeffery,Lee,qhenderson@example.net,001-807-479-0292x03453,2024-06-27,Conradshire,Maryland,India,18-25
CUST0984,Sydney,Black,whitney78@example.org,622-329-7528x3372,2025-01-31,Lake Douglastown,Wyoming,India,36-45
CUST0985,Michael,Mahoney,nicholslaura@example.com,001-983-845-3800x7536,2025-08-03,Whiteberg,Kentucky,India,46-60
CUST0986,Lori,Carter,jonathanthompson@example.org,603-730-9496x86361,2024-01-06,East Beverly,South Carolina,India,26-35
CUST0987,Kevin,Roberson,floresdavid@example.net,+1-605-501-5926x1841,2025-01-29,Brandonbury,Maryland,India,26-35
CUST0988,Susan,Navarro,sarahwilliams@example.org,820-247-0241x0123,2025-12-21,Wattsshire,Texas,India,46-60
CUST0989,David,Graham,alexweber@example.org,001-391-571-7992x5995,2024-06-26,New Richardmouth,Louisiana,India,36-45
CUST0990,Bethany,Forbes,carneypaula@example.net,719.362.3217x70209,2025-06-17,Brittanyburgh,Arkansas,India,36-45
CUST0991,Brianna,Reynolds,jacksonkenneth@example.org,499-707-6015,2023-04-07,Michaelaview,Texas,India,18-25
CUST0992,Katrina,Dean,lisadominguez@example.org,+1-473-934-1236,2025-01-15,North Audreyfort,Georgia,India,18-25
CUST0993,Austin,Cortez,theresahenderson@example.net,5287460857,2024-08-21,North Michelle,Kentucky,India,60+
CUST0994,Paul,Parker,adam52@example.org,766-646-0266,2023-03-24,Leestad,Wyoming,India,26-35
CUST0995,Christopher,Vargas,alexander88@example.org,748-842-9571x380,2025-02-28,Fisherside,Virginia,India,46-60
CUST0996,Brandi,Melendez,xroy@example.com,+1-406-221-0489x3103,2024-12-06,Jameshaven,South Carolina,India,46-60
CUST0997,Dylan,Bright,wphillips@example.org,328-959-2948x6607,2023-12-22,Hintonbury,North Dakota,India,46-60
CUST0998,Michelle,Woods,daniel48@example.com,001-812-756-2527x10132,2023-09-07,South Jamestown,Virginia,India,60+
CUST0999,Nina,Fleming,pattersonthomas@example.com,(365)361-7699,2025-06-23,North Jill,Montana,India,18-25
CUST1000,Danny,Fritz,susanfranklin@example.com,(719)320-4004,2023-12-14,East Cynthia,Hawaii,India,46-60
